card_id,qr_identity,candidate_uk_qr_url,candidate_au_qr_url,current_mapped_year,authoritative_observed_year,year_verification_confidence,physical_print_observed,discrepancy_status,official_uk_sku,official_uk_spotify_track_id,official_au_sku,official_au_spotify_track_id,playlist_spotify_track_id,playlist_title,playlist_artist,identity_confidence,source_evidence,non_authoritative_bopster_year,non_authoritative_musicbrainz_year,screening_flags
272,00272,https://hitstergame.com/uk/aaaa0005/00272,https://hitstergame.com/au/aaah0001/00272,1981,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7HKez549fwJQDzx3zLjHKC,aaah0001,7HKez549fwJQDzx3zLjHKC,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00272; ordered title reference: https://open.spotify.com/track/7HKez549fwJQDzx3zLjHKC; printed-year evidence: not available,1981,1981,none
273,00273,https://hitstergame.com/uk/aaaa0005/00273,https://hitstergame.com/au/aaah0001/00273,1971,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7MpQOaVorMfoNHOJ80YxhY,aaah0001,7MpQOaVorMfoNHOJ80YxhY,7MpQOaVorMfoNHOJ80YxhY,Life on Mars? - 1999 Remaster,David Bowie,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00273; ordered title reference: https://open.spotify.com/track/7MpQOaVorMfoNHOJ80YxhY; printed-year evidence: not available,2002,1972,community_bopster_year_differs;musicbrainz_candidate_differs
274,00274,https://hitstergame.com/uk/aaaa0005/00274,https://hitstergame.com/au/aaah0001/00274,1969,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,62AuGbAkt8Ox2IrFFb8GKV,aaah0001,62AuGbAkt8Ox2IrFFb8GKV,62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00274; ordered title reference: https://open.spotify.com/track/62AuGbAkt8Ox2IrFFb8GKV; printed-year evidence: not available,1969,1969,none
275,00275,https://hitstergame.com/uk/aaaa0005/00275,https://hitstergame.com/au/aaah0001/00275,1978,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5gOd6zDC8vhlYjqbQdJVWP,aaah0001,5gOd6zDC8vhlYjqbQdJVWP,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00275; ordered title reference: https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP; printed-year evidence: not available,1978,1978,none
276,00276,https://hitstergame.com/uk/aaaa0005/00276,https://hitstergame.com/au/aaah0001/00276,1975,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5SZ6zX4rOrEQferfFC2MfP,aaah0001,5SZ6zX4rOrEQferfFC2MfP,5SZ6zX4rOrEQferfFC2MfP,Walk This Way,Aerosmith,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00276; ordered title reference: https://open.spotify.com/track/5SZ6zX4rOrEQferfFC2MfP; printed-year evidence: not available,1975,1975,none
277,00277,https://hitstergame.com/uk/aaaa0005/00277,https://hitstergame.com/au/aaah0001/00277,2004,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6C0xucNj75wRdlejwWIEW1,aaah0001,35b08f3X5XiuTV0oJHZB9g,6C0xucNj75wRdlejwWIEW1,Club Foot,Kasabian,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00277; ordered title reference: https://open.spotify.com/track/6C0xucNj75wRdlejwWIEW1; printed-year evidence: not available,2004,2004,uk_au_equivalent_spotify_ids_differ
278,00278,https://hitstergame.com/uk/aaaa0005/00278,https://hitstergame.com/au/aaah0001/00278,1952,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2gCQe48O4GMJz6oFBqnN9e,aaah0001,2gCQe48O4GMJz6oFBqnN9e,2gCQe48O4GMJz6oFBqnN9e,Wheel Of Fortune,Kay Starr,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00278; ordered title reference: https://open.spotify.com/track/2gCQe48O4GMJz6oFBqnN9e; printed-year evidence: not available,1991,1952,community_bopster_year_differs
279,00279,https://hitstergame.com/uk/aaaa0005/00279,https://hitstergame.com/au/aaah0001/00279,1973,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1bp2IO61zbQrbWNmKKxg3f,aaah0001,1bp2IO61zbQrbWNmKKxg3f,1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00279; ordered title reference: https://open.spotify.com/track/1bp2IO61zbQrbWNmKKxg3f; printed-year evidence: not available,1973,1973,none
280,00280,https://hitstergame.com/uk/aaaa0005/00280,https://hitstergame.com/au/aaah0001/00280,1975,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1hQFF33xi8ruavZNyovtUN,aaah0001,1hQFF33xi8ruavZNyovtUN,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",The Four Seasons,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00280; ordered title reference: https://open.spotify.com/track/1hQFF33xi8ruavZNyovtUN; printed-year evidence: not available,1975,1975,none
281,00281,https://hitstergame.com/uk/aaaa0005/00281,https://hitstergame.com/au/aaah0001/00281,1973,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,78WVLOP9pN0G3gRLFy1rAa,aaah0001,78WVLOP9pN0G3gRLFy1rAa,78WVLOP9pN0G3gRLFy1rAa,Piano Man,Billy Joel,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00281; ordered title reference: https://open.spotify.com/track/78WVLOP9pN0G3gRLFy1rAa; printed-year evidence: not available,1973,1973,none
282,00282,https://hitstergame.com/uk/aaaa0005/00282,https://hitstergame.com/au/aaah0001/00282,2022,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0O6u0VJ46W86TxN9wgyqDj,aaah0001,0O6u0VJ46W86TxN9wgyqDj,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malone,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00282; ordered title reference: https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj; printed-year evidence: not available,2022,,musicbrainz_candidate_unresolved
283,00283,https://hitstergame.com/uk/aaaa0005/00283,https://hitstergame.com/au/aaah0001/00283,2017,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7KXjTSCq5nL1LoYtL7XAwS,aaah0001,7KXjTSCq5nL1LoYtL7XAwS,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,Kendrick Lamar,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00283; ordered title reference: https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS; printed-year evidence: not available,2017,2017,none
284,00284,https://hitstergame.com/uk/aaaa0005/00284,https://hitstergame.com/au/aaah0001/00284,1972,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3gdewACMIVMEWVbyb8O9sY,aaah0001,3gdewACMIVMEWVbyb8O9sY,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00284; ordered title reference: https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY; printed-year evidence: not available,1972,1972,none
285,00285,https://hitstergame.com/uk/aaaa0005/00285,https://hitstergame.com/au/aaah0001/00285,2011,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2fTsFCKRFQ5M0igJgabnLA,aaah0001,2fTsFCKRFQ5M0igJgabnLA,2fTsFCKRFQ5M0igJgabnLA,Price Tag,Jessie J,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00285; ordered title reference: https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA; printed-year evidence: not available,2011,2011,none
286,00286,https://hitstergame.com/uk/aaaa0005/00286,https://hitstergame.com/au/aaah0001/00286,1977,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,21YxK0klhpfLW8budkJaMF,aaah0001,21YxK0klhpfLW8budkJaMF,21YxK0klhpfLW8budkJaMF,Lust For Life,Iggy Pop,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00286; ordered title reference: https://open.spotify.com/track/21YxK0klhpfLW8budkJaMF; printed-year evidence: not available,1977,1977,none
287,00287,https://hitstergame.com/uk/aaaa0005/00287,https://hitstergame.com/au/aaah0001/00287,2007,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2yPoXCs7BSIUrucMdK5PzV,aaah0001,2yPoXCs7BSIUrucMdK5PzV,2yPoXCs7BSIUrucMdK5PzV,Umbrella,Rihanna,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00287; ordered title reference: https://open.spotify.com/track/2yPoXCs7BSIUrucMdK5PzV; printed-year evidence: not available,2007,2007,none
288,00288,https://hitstergame.com/uk/aaaa0005/00288,https://hitstergame.com/au/aaah0001/00288,1992,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6JymsaWDHk2Yj4e0yNBIFH,aaah0001,6JymsaWDHk2Yj4e0yNBIFH,6JymsaWDHk2Yj4e0yNBIFH,Jump Around,House Of Pain,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00288; ordered title reference: https://open.spotify.com/track/6JymsaWDHk2Yj4e0yNBIFH; printed-year evidence: not available,1992,1992,none
289,00289,https://hitstergame.com/uk/aaaa0005/00289,https://hitstergame.com/au/aaah0001/00289,1977,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5BckPAYcKEJuYs1eV1BHHe,aaah0001,5BckPAYcKEJuYs1eV1BHHe,5BckPAYcKEJuYs1eV1BHHe,Take A Chance On Me,ABBA,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00289; ordered title reference: https://open.spotify.com/track/5BckPAYcKEJuYs1eV1BHHe; printed-year evidence: not available,1977,1977,none
290,00290,https://hitstergame.com/uk/aaaa0005/00290,https://hitstergame.com/au/aaah0001/00290,2020,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1dI77VhaLcQSgQLSnIs03D,aaah0001,1dI77VhaLcQSgQLSnIs03D,1dI77VhaLcQSgQLSnIs03D,Levitating,Dua Lipa,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00290; ordered title reference: https://open.spotify.com/track/1dI77VhaLcQSgQLSnIs03D; printed-year evidence: not available,2020,2020,none
291,00291,https://hitstergame.com/uk/aaaa0005/00291,https://hitstergame.com/au/aaah0001/00291,2017,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,72gv4zhNvRVdQA0eOenCal,aaah0001,72gv4zhNvRVdQA0eOenCal,72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),Clean Bandit,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00291; ordered title reference: https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal; printed-year evidence: not available,2018,2017,community_bopster_year_differs
292,00292,https://hitstergame.com/uk/aaaa0005/00292,https://hitstergame.com/au/aaah0001/00292,2018,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4ofwffwvvnbSkrMSCKQDaC,aaah0001,4ofwffwvvnbSkrMSCKQDaC,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00292; ordered title reference: https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC; printed-year evidence: not available,2018,2018,none
293,00293,https://hitstergame.com/uk/aaaa0005/00293,https://hitstergame.com/au/aaah0001/00293,2008,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5A1FmxbYVRZKy4nc16MAue,aaah0001,5A1FmxbYVRZKy4nc16MAue,5A1FmxbYVRZKy4nc16MAue,Sex on Fire,Kings of Leon,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00293; ordered title reference: https://open.spotify.com/track/5A1FmxbYVRZKy4nc16MAue; printed-year evidence: not available,2008,2008,none
294,00294,https://hitstergame.com/uk/aaaa0005/00294,https://hitstergame.com/au/aaah0001/00294,2010,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2Cd9iWfcOpGDHLz6tVA3G4,aaah0001,2Cd9iWfcOpGDHLz6tVA3G4,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00294; ordered title reference: https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4; printed-year evidence: not available,2010,,musicbrainz_candidate_unresolved
295,00295,https://hitstergame.com/uk/aaaa0005/00295,https://hitstergame.com/au/aaah0001/00295,1963,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,24QrU0S6w0XvlE3m7kgSsW,aaah0001,24QrU0S6w0XvlE3m7kgSsW,24QrU0S6w0XvlE3m7kgSsW,Surf City (Rerecorded),Jan & Dean,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00295; ordered title reference: https://open.spotify.com/track/24QrU0S6w0XvlE3m7kgSsW; printed-year evidence: not available,2010,1963,community_bopster_year_differs
296,00296,https://hitstergame.com/uk/aaaa0005/00296,https://hitstergame.com/au/aaah0001/00296,2006,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0O45fw2L5vsWpdsOdXwNAR,aaah0001,0O45fw2L5vsWpdsOdXwNAR,0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),Justin Timberlake,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00296; ordered title reference: https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR; printed-year evidence: not available,2006,2006,none
297,00297,https://hitstergame.com/uk/aaaa0005/00297,https://hitstergame.com/au/aaah0001/00297,1971,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1IqFh00G2kvvMm8pRMpehA,aaah0001,1IqFh00G2kvvMm8pRMpehA,1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00297; ordered title reference: https://open.spotify.com/track/1IqFh00G2kvvMm8pRMpehA; printed-year evidence: not available,1971,1970,musicbrainz_candidate_differs
298,00298,https://hitstergame.com/uk/aaaa0005/00298,https://hitstergame.com/au/aaah0001/00298,1977,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1JQ6Xm1JrvHfvAqhl5pwaA,aaah0001,1JQ6Xm1JrvHfvAqhl5pwaA,1JQ6Xm1JrvHfvAqhl5pwaA,Easy,Commodores,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00298; ordered title reference: https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA; printed-year evidence: not available,1977,1977,none
299,00299,https://hitstergame.com/uk/aaaa0005/00299,https://hitstergame.com/au/aaah0001/00299,2001,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5KZ8y0RROfoYbB5lwCk3EJ,aaah0001,5KZ8y0RROfoYbB5lwCk3EJ,5KZ8y0RROfoYbB5lwCk3EJ,21 Seconds,So Solid Crew,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00299; ordered title reference: https://open.spotify.com/track/5KZ8y0RROfoYbB5lwCk3EJ; printed-year evidence: not available,2001,2000,musicbrainz_candidate_differs
300,00300,https://hitstergame.com/uk/aaaa0005/00300,https://hitstergame.com/au/aaah0001/00300,1979,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4gMgiXfqyzZLMhsksGmbQV,aaah0001,4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00300; ordered title reference: https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV; printed-year evidence: not available,1979,1999,musicbrainz_candidate_differs
301,00301,https://hitstergame.com/uk/aaaa0005/00301,https://hitstergame.com/au/aaah0001/00301,2018,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4r1CoAATVuxag55Ct3Y1aX,aaah0001,4r1CoAATVuxag55Ct3Y1aX,4r1CoAATVuxag55Ct3Y1aX,I'll Be There,Jess Glynne,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00301; ordered title reference: https://open.spotify.com/track/4r1CoAATVuxag55Ct3Y1aX; printed-year evidence: not available,2018,2023,musicbrainz_candidate_differs
302,00302,https://hitstergame.com/uk/aaaa0005/00302,https://hitstergame.com/au/aaah0001/00302,1966,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3EFb1qDgIqf9MegIryKtDj,aaah0001,3EFb1qDgIqf9MegIryKtDj,3EFb1qDgIqf9MegIryKtDj,"Monday, Monday - Single Version",The Mamas & The Papas,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00302; ordered title reference: https://open.spotify.com/track/3EFb1qDgIqf9MegIryKtDj; printed-year evidence: not available,1966,1966,none
303,00303,https://hitstergame.com/uk/aaaa0005/00303,https://hitstergame.com/au/aaah0001/00303,1958,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5gJKsGij5oGt5H5RSFYXPa,aaah0001,5gJKsGij5oGt5H5RSFYXPa,5gJKsGij5oGt5H5RSFYXPa,Tequila,The Champs,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00303; ordered title reference: https://open.spotify.com/track/5gJKsGij5oGt5H5RSFYXPa; printed-year evidence: not available,1994,1971,community_bopster_year_differs;musicbrainz_candidate_differs
304,00304,https://hitstergame.com/uk/aaaa0005/00304,https://hitstergame.com/au/aaah0001/00304,1975,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4u7EnebtmKWzUH433cf5Qv,aaah0001,4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,Queen,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00304; ordered title reference: https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv; printed-year evidence: not available,1975,1976,musicbrainz_candidate_differs
305,00305,https://hitstergame.com/uk/aaaa0005/00305,https://hitstergame.com/au/aaah0001/00305,1970,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6l8EbYRtQMgKOyc1gcDHF9,aaah0001,6l8EbYRtQMgKOyc1gcDHF9,6l8EbYRtQMgKOyc1gcDHF9,Bridge Over Troubled Water,Simon & Garfunkel,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00305; ordered title reference: https://open.spotify.com/track/6l8EbYRtQMgKOyc1gcDHF9; printed-year evidence: not available,1970,1970,none
306,00306,https://hitstergame.com/uk/aaaa0005/00306,https://hitstergame.com/au/aaah0001/00306,1974,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3Dy4REq8O09IlgiwuHQ3sk,aaah0001,3Dy4REq8O09IlgiwuHQ3sk,3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00306; ordered title reference: https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk; printed-year evidence: not available,1974,1974,none
307,00307,https://hitstergame.com/uk/aaaa0005/00307,https://hitstergame.com/au/aaah0001/00307,1968,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3Xls4cNOwy01dtrNXb1inG,aaah0001,3Xls4cNOwy01dtrNXb1inG,3Xls4cNOwy01dtrNXb1inG,White Room,Cream,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00307; ordered title reference: https://open.spotify.com/track/3Xls4cNOwy01dtrNXb1inG; printed-year evidence: not available,1968,1968,none
308,00308,https://hitstergame.com/uk/aaaa0005/00308,https://hitstergame.com/au/aaah0001/00308,2010,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6epn3r7S14KUqlReYr77hA,aaah0001,6epn3r7S14KUqlReYr77hA,6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00308; ordered title reference: https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA; printed-year evidence: not available,2010,2010,none
